   0               1              0
   1e-5            1              0
   8.5000000e+01  -4.3874656e-01   1.2675968e+00
   8.5500000e+01  -5.1245383e-01   1.2834993e+00
   8.6000000e+01  -5.8558764e-01   1.3079338e+00
   8.6500000e+01  -6.5788482e-01   1.3410729e+00
   8.7000000e+01  -7.2903586e-01   1.3831491e+00
   8.7500000e+01  -7.9858990e-01   1.4345472e+00
   8.8000000e+01  -8.6603019e-01   1.4956646e+00
   8.8500000e+01  -9.3057897e-01   1.5670244e+00
   8.9000000e+01  -9.9136107e-01   1.6491194e+00
   8.9500000e+01  -1.0471426e+00   1.7424623e+00
   9.0000000e+01  -1.0964973e+00   1.8474464e+00
   9.0500000e+01  -1.1375523e+00   1.9643557e+00
   9.1000000e+01  -1.1682284e+00   2.0931285e+00
   9.1500000e+01  -1.1860225e+00   2.2333102e+00
   9.2000000e+01  -1.1882711e+00   2.3838240e+00
   9.2500000e+01  -1.1721585e+00   2.5428418e+00
   9.3000000e+01  -1.1350101e+00   2.7076193e+00
   9.3500000e+01  -1.0747386e+00   2.8743659e+00
   9.4000000e+01  -9.9006835e-01   3.0384534e+00
   9.4500000e+01  -8.8119736e-01   3.1945930e+00
   9.5000000e+01  -7.4985089e-01   3.3373984e+00
   9.5500000e+01  -5.9977104e-01   3.4620717e+00
   9.6000000e+01  -4.3601067e-01   3.5651675e+00
   9.6500000e+01  -2.6466887e-01   3.6452142e+00
   9.7000000e+01  -9.1817666e-02   3.7029618e+00
   9.7500000e+01   7.7354653e-02   3.7412104e+00
   9.8000000e+01   2.3932051e-01   3.7642600e+00
   9.8500000e+01   3.9259342e-01   3.7770614e+00
   9.9000000e+01   5.3775244e-01   3.7843640e+00
   9.9500000e+01   6.7709970e-01   3.7899509e+00
   1.0000000e+02   8.1411396e-01   3.7961446e+00
   200             1               0
   1e8             1               0
   1e30            1               0
