%%( TESLA 9-cell cavity longitudinal wakefield, 25-Jan-2005
%%( Units are V/C/m**2,  Based on equations from tesla2003-19
%%( #     z[m]            W(z)
57	1.680000E-03	4.734125E+13
58	1.710000E-03	4.784895E+13
59	1.740000E-03	4.835061E+13
60	1.770000E-03	4.884636E+13
61	1.800000E-03	4.933632E+13
62	1.830000E-03	4.982059E+13
63	1.860000E-03	5.029931E+13
64	1.890000E-03	5.077256E+13
65	1.920000E-03	5.124046E+13
66	1.950000E-03	5.170311E+13
67	1.980000E-03	5.216061E+13
68	2.010000E-03	5.261305E+13
69	2.040000E-03	5.306052E+13
70	2.070000E-03	5.350313E+13
71	2.100000E-03	5.394095E+13
72	2.130000E-03	5.437407E+13
73	2.160000E-03	5.480257E+13
74	2.190000E-03	5.522654E+13
75	2.220000E-03	5.564605E+13
76	2.250000E-03	5.606118E+13
77	2.280000E-03	5.647200E+13
78	2.310000E-03	5.687859E+13
79	2.340000E-03	5.728102E+13
80	2.370000E-03	5.767936E+13
81	2.400000E-03	5.807367E+13
82	2.430000E-03	5.846402E+13
83	2.460000E-03	5.885048E+13
84	2.490000E-03	5.923309E+13
85	2.520000E-03	5.961194E+13
86	2.550000E-03	5.998707E+13
87	2.580000E-03	6.035855E+13
88	2.610000E-03	6.072643E+13
89	2.640000E-03	6.109076E+13
90	2.670000E-03	6.145160E+13
91	2.700000E-03	6.180901E+13
92	2.730000E-03	6.216303E+13
93	2.760000E-03	6.251372E+13
94	2.790000E-03	6.286112E+13
95	2.820000E-03	6.320528E+13
96	2.850000E-03	6.354625E+13
97	2.880000E-03	6.388408E+13
98	2.910000E-03	6.421881E+13
99	2.940000E-03	6.455048E+13
100	2.970000E-03	6.487915E+13
101	3.000000E-03	6.520484E+13
102	3.030000E-03	6.552761E+13
103	3.060000E-03	6.584749E+13
104	3.090000E-03	6.616452E+13
105	3.120000E-03	6.647875E+13
106	3.150000E-03	6.679020E+13
107	3.180000E-03	6.709893E+13
108	3.210000E-03	6.740495E+13
109	3.240000E-03	6.770832E+13
110	3.270000E-03	6.800907E+13
111	3.300000E-03	6.830722E+13
112	3.330000E-03	6.860282E+13
113	3.360000E-03	6.889589E+13
114	3.390000E-03	6.918648E+13
115	3.420000E-03	6.947461E+13
116	3.450000E-03	6.976031E+13
117	3.480000E-03	7.004362E+13
118	3.510000E-03	7.032456E+13
119	3.540000E-03	7.060316E+13
120	3.570000E-03	7.087946E+13
121	3.600000E-03	7.115349E+13
122	3.630000E-03	7.142526E+13
123	3.660000E-03	7.169481E+13
124	3.690000E-03	7.196217E+13
125	3.720000E-03	7.222736E+13
126	3.750000E-03	7.249041E+13
127	3.780000E-03	7.275134E+13
128	3.810000E-03	7.301018E+13
129	3.840000E-03	7.326696E+13
130	3.870000E-03	7.352169E+13
131	3.900000E-03	7.377441E+13
132	3.930000E-03	7.402513E+13
133	3.960000E-03	7.427389E+13
134	3.990000E-03	7.452070E+13
135	4.020000E-03	7.476558E+13
136	4.050000E-03	7.500856E+13
137	4.080000E-03	7.524966E+13
138	4.110000E-03	7.548890E+13
139	4.140000E-03	7.572630E+13
140	4.170000E-03	7.596188E+13
141	4.200000E-03	7.619567E+13
142	4.230000E-03	7.642768E+13
143	4.260000E-03	7.665793E+13
144	4.290000E-03	7.688644E+13
145	4.320000E-03	7.711324E+13
146	4.350000E-03	7.733833E+13
147	4.380000E-03	7.756175E+13
148	4.410000E-03	7.778350E+13
149	4.440000E-03	7.800360E+13
150	4.470000E-03	7.822208E+13
151	4.500000E-03	7.843895E+13
152	4.530000E-03	7.865422E+13
153	4.560000E-03	7.886792E+13
154	4.590000E-03	7.908006E+13
155	4.620000E-03	7.929065E+13
156	4.650000E-03	7.949972E+13
157	4.680000E-03	7.970728E+13
158	4.710000E-03	7.991335E+13
159	4.740000E-03	8.011793E+13
160	4.770000E-03	8.032105E+13
161	4.800000E-03	8.052272E+13
162	4.830000E-03	8.072296E+13
163	4.860000E-03	8.092177E+13
164	4.890000E-03	8.111919E+13
165	4.920000E-03	8.131521E+13
166	4.950000E-03	8.150985E+13
167	4.980000E-03	8.170313E+13
168	5.010000E-03	8.189506E+13
169	5.040000E-03	8.208565E+13
170	5.070000E-03	8.227492E+13
171	5.100000E-03	8.246288E+13
172	5.130000E-03	8.264954E+13
173	5.160000E-03	8.283492E+13
174	5.190000E-03	8.301903E+13
175	5.220000E-03	8.320188E+13
176	5.250000E-03	8.338348E+13
177	5.280000E-03	8.356384E+13
178	5.310000E-03	8.374298E+13
179	5.340000E-03	8.392091E+13
180	5.370000E-03	8.409764E+13
181	5.400000E-03	8.427319E+13
182	5.430000E-03	8.444755E+13
183	5.460000E-03	8.462075E+13
184	5.490000E-03	8.479279E+13
185	5.520000E-03	8.496369E+13
186	5.550000E-03	8.513345E+13
187	5.580000E-03	8.530209E+13
188	5.610000E-03	8.546962E+13
189	5.640000E-03	8.563605E+13
190	5.670000E-03	8.580138E+13
191	5.700000E-03	8.596563E+13
192	5.730000E-03	8.612881E+13
193	5.760000E-03	8.629092E+13
194	5.790000E-03	8.645199E+13
195	5.820000E-03	8.661201E+13
196	5.850000E-03	8.677099E+13
197	5.880000E-03	8.692895E+13
198	5.910000E-03	8.708590E+13
199	5.940000E-03	8.724184E+13
200	5.970000E-03	8.739678E+13
